Non-Markovianity,x_t1,x_t2,x_t3,y_t1,y_t2,y_t3,z_t1,z_t2,z_t3
0.046991607996706986,0.6283928315203424,0.15981247183512104,-0.050844033764449126,0.0,0.0,0.0,0.0,0.0,0.0
0.04570839521942294,0.6270617263434839,0.15564640613807912,-0.055327575708752685,0.0,0.0,0.0,0.0,0.0,0.0
0.04448962119072708,0.6257490540652824,0.15152292872248757,-0.05976547332944049,0.0,0.0,0.0,0.0,0.0,0.0
0.044004744208650415,0.6244544447122609,0.14744142871175925,-0.06415849916234506,0.0,0.0,0.0,0.0,0.0,0.0
0.04370704937554748,0.623177537804009,0.14340130609383606,-0.06850740628959151,0.0,0.0,0.0,0.0,0.0,0.0
0.043444100080844095,0.6219179820649665,0.13940197149261485,-0.07281292899128539,0.0,0.0,0.0,0.0,0.0,0.0
0.04320906623893195,0.6206754351459185,0.13544284594542377,-0.07707578337104654,0.0,0.0,0.0,0.0,0.0,0.0
0.04299671282587991,0.6194495633548617,0.13152336068629705,-0.08129666795654567,0.0,0.0,0.0,0.0,0.0,0.0
0.04265000456942969,0.6182400413969222,0.12764295693482608,-0.08547626427616001,0.0,0.0,0.0,0.0,0.0,0.0
0.04222945719289495,0.6170465521230059,0.12380108569036319,-0.08961523741279204,0.0,0.0,0.0,0.0,0.0,0.0
0.041837605661223964,0.6158687862868744,0.1199972075313796,-0.09371423653587396,0.0,0.0,0.0,0.0,0.0,0.0
0.04153305026231946,0.6147064423103585,0.11623079241979345,-0.09777389541250475,0.0,0.0,0.0,0.0,0.0,0.0
0.046975030415102204,0.6135592260564113,0.11250131951008169,-0.1017948328986461,0.0,0.0,0.0,0.0,0.0,0.0
0.05234699413611399,0.6124268506097353,0.10880827696301604,-0.10577765341124523,0.0,0.0,0.0,0.0,0.0,0.0
0.057472839759352135,0.6113090360647073,0.10515116176386408,-0.1097229473821219,0.0,0.0,0.0,0.0,0.0,0.0
0.06253515745991634,0.6102055093203472,0.10152947954490499,-0.11363129169441222,0.0,0.0,0.0,0.0,0.0,0.0
0.06753483908911828,0.6091160038820808,0.09794274441212708,-0.11750325010232632,0.0,0.0,0.0,0.0,0.0,0.0
0.07255901128364173,0.6080402596700536,0.0943904787759633,-0.12133937363494601,0.0,0.0,0.0,0.0,0.0,0.0
0.07768769174622758,0.6069780228337631,0.09087221318595251,-0.12514020098474676,0.0,0.0,0.0,0.0,0.0,0.0
0.08400391771423055,0.605929045572788,0.08738748616919823,-0.1289062588815087,0.0,0.0,0.0,0.0,0.0,0.0
0.09028806628103148,0.604893085963395,0.0839358440725142,-0.1326380624522328,0.0,0.0,0.0,0.0,0.0,0.0
0.0965829163729619,0.6038699077908114,0.08051684090815053,-0.1363361155676736,0.0,0.0,0.0,0.0,0.0,0.0
0.10314152912810481,0.6028592803869741,0.0771300382029978,-0.1400009111760453,0.0,0.0,0.0,0.0,0.0,0.0
0.10971520902855592,0.6018609784735441,0.07377500485116889,-0.14363293162445795,0.0,0.0,0.0,0.0,0.0,0.0
0.11633042829282925,0.6008747820100147,0.07045131696986745,-0.1472326489685924,0.0,0.0,0.0,0.0,0.0,0.0
0.1229514710692573,0.599900476046721,0.06715855775845092,-0.15080052527111587,0.0,0.0,0.0,0.0,0.0,0.0
0.12956813932987465,0.5989378505825897,0.06389631736060519,-0.15433701288930957,0.0,0.0,0.0,0.0,0.0,0.0
0.1361783689320053,0.5979867004274491,0.06066419272954593,-0.15784255475235565,0.0,0.0,0.0,0.0,0.0,0.0
0.1425892762557327,0.5970468250687468,0.05746178749616854,-0.16131758462871976,0.0,0.0,0.0,0.0,0.0,0.0
0.14366466329101657,0.5961180285425172,0.0542887118400715,-0.16476252738403452,0.0,0.0,0.0,0.0,0.0,0.0
0.14349463102129578,0.5952001193084491,0.05114458236337566,-0.16817779922988024,0.0,0.0,0.0,0.0,0.0,0.0
0.14331035871325937,0.5942929101289112,0.04802902196727693,-0.1715638079638337,0.0,0.0,0.0,0.0,0.0,0.0
0.14311244874947215,0.5933962179517928,0.0449416597312548,-0.1749209532011448,0.0,0.0,0.0,0.0,0.0,0.0
0.14290093356949107,0.5925098637970314,0.041882130794876904,-0.17824962659838306,0.0,0.0,0.0,0.0,0.0,0.0
0.142675874778723,0.5916336726466965,0.038850076242136045,-0.18155021206937422,0.0,0.0,0.0,0.0,0.0,0.0
0.14243760996427302,0.590767473338502,0.035845142988252976,-0.18482308599374686,0.0,0.0,0.0,0.0,0.0,0.0
0.14218771535005015,0.5899110984626375,0.032866983668893957,-0.18806861741837905,0.0,0.0,0.0,0.0,0.0,0.0
0.14193102564840354,0.5890643842617931,0.0299152565317361,-0.19128716825203307,0.0,0.0,0.0,0.0,0.0,0.0
0.1416819664658584,0.5882271705342716,0.026989625330331113,-0.19447909345344694,0.0,0.0,0.0,0.0,0.0,0.0
0.14143318253305226,0.5873993005400884,0.02408975922021156,-0.19764474121314635,0.0,0.0,0.0,0.0,0.0,0.0
0.1412389582110012,0.5865806209099418,0.02121533265718567,-0.2007844531292189,0.0,0.0,0.0,0.0,0.0,0.0
0.14110828925270924,0.5857709815569696,0.018366025297771427,-0.2038985643772932,0.0,0.0,0.0,0.0,0.0,0.0
0.1409757057689126,0.5849702355911881,0.01554152190171848,-0.20698740387494635,0.0,0.0,0.0,0.0,0.0,0.0
0.14083415709477243,0.5841782392365261,0.012741512236572217,-0.21005129444075682,0.0,0.0,0.0,0.0,0.0,0.0
0.14106385510023467,0.5833948517503625,0.009965690984229614,-0.21309055294821094,0.0,0.0,0.0,0.0,0.0,0.0
0.14146119569639726,0.5826199353454875,0.007213757649445207,-0.2161054904746597,0.0,0.0,0.0,0.0,0.0,0.0
0.14184195841651148,0.5818533551143985,0.004485416470238868,-0.21909641244551775,0.0,0.0,0.0,0.0,0.0,0.0
0.14223030678747017,0.5810949789558599,0.001780376330165867,-0.2220636187738821,0.0,0.0,0.0,0.0,0.0,0.0
0.14263125581291192,0.5803446775036443,-0.0009016493275971205,-0.2250074039957492,0.0,0.0,0.0,0.0,0.0,0.0
0.1430473814218155,0.5796023240573871,-0.0035609425843847187,-0.22792805740099237,0.0,0.0,0.0,0.0,0.0,0.0
0.14347689139543007,0.5788677945154771,-0.006197781128444491,-0.23082586316026088,0.0,0.0,0.0,0.0,0.0,0.0
0.14376477439426283,0.5781409673099271,-0.008812438335632777,-0.23370110044795095,0.0,0.0,0.0,0.0,0.0,0.0
0.14544117191407535,0.5774217233431433,-0.011405183348456749,-0.23655404356139836,0.0,0.0,0.0,0.0,0.0,0.0
0.14723621409652743,0.5767099459265457,-0.013976281153487313,-0.239384962036427,0.0,0.0,0.0,0.0,0.0,0.0
0.1490533987774878,0.5760055207209664,-0.016525992657191513,-0.24219412075939267,0.0,0.0,0.0,0.0,0.0,0.0
0.15110248545370153,0.5753083356787786,-0.019054574760205445,-0.24498178007584615,0.0,0.0,0.0,0.0,0.0,0.0
0.15318611776134683,0.5746182809876883,-0.021562280430094893,-0.24774819589593977,0.0,0.0,0.0,0.0,0.0,0.0
0.15528794890610464,0.573935249016143,-0.024049358772631424,-0.25049361979669726,0.0,0.0,0.0,0.0,0.0,0.0
0.15740944834044535,0.5732591342603015,-0.02651605510161481,-0.2532182991212562,0.0,0.0,0.0,0.0,0.0,0.0
0.15959038390743008,0.5725898332925147,-0.028962611007277705,-0.25592247707519306,0.0,0.0,0.0,0.0,0.0,0.0
0.16133183974294552,0.5719272447112668,-0.03138926442330259,-0.2586063928200369,0.0,0.0,0.0,0.0,0.0,0.0
0.16302056381096708,0.5712712690925339,-0.033796249692481184,-0.26127028156406656,0.0,0.0,0.0,0.0,0.0,0.0
0.16471795514211396,0.5706218089425108,-0.03618379763104479,-0.2639143746504908,0.0,0.0,0.0,0.0,0.0,0.0
0.16640795797129804,0.5699787686516643,-0.0385521355916974,-0.26653889964310024,0.0,0.0,0.0,0.0,0.0,0.0
0.16810441739959026,0.5693420544500678,-0.04090148752537892,-0.2691440804094841,0.0,0.0,0.0,0.0,0.0,0.0
0.1698074374671139,0.5687115743639841,-0.043232074041781976,-0.2717301372018864,0.0,0.0,0.0,0.0,0.0,0.0
0.1715167178004321,0.5680872381736458,-0.045544112468658915,-0.27429728673579484,0.0,0.0,0.0,0.0,0.0,0.0
0.17323203714713264,0.5674689573722039,-0.04783781690993688,-0.2768457422663314,0.0,0.0,0.0,0.0,0.0,0.0
0.17495801731818805,0.5668566451258082,-0.050113398302667034,-0.27937571366252106,0.0,0.0,0.0,0.0,0.0,0.0
0.1766987841374481,0.5662502162347747,-0.0523710644728424,-0.2818874074795141,0.0,0.0,0.0,0.0,0.0,0.0
0.1786429183018765,0.5656495870958183,-0.054611020190096615,-0.2843810270288271,0.0,0.0,0.0,0.0,0.0,0.0
0.18059940140111674,0.5650546756653119,-0.05683346722131605,-0.2868567724466699,0.0,0.0,0.0,0.0,0.0,0.0
0.1825680364566784,0.5644654014235351,-0.05903860438318692,-0.28931484076042385,0.0,0.0,0.0,0.0,0.0,0.0
0.18447115768885614,0.5638816853398938,-0.061226627593697236,-0.29175542595332943,0.0,0.0,0.0,0.0,0.0,0.0
0.1863983693071004,0.5633034498390687,-0.06339772992262449,-0.294178719027447,0.0,0.0,0.0,0.0,0.0,0.0
0.18835534605718263,0.5627306187680734,-0.06555210164101616,-0.29658490806494026,0.0,0.0,0.0,0.0,0.0,0.0
0.1903209807562113,0.5621631173641891,-0.06768993026970443,-0.298974178287746,0.0,0.0,0.0,0.0,0.0,0.0
0.1922954395726596,0.5616008722237502,-0.0698114006268557,-0.30134671211567177,0.0,0.0,0.0,0.0,0.0,0.0
0.19428131725194808,0.5610438112717567,-0.07191669487459201,-0.3037026892229831,0.0,0.0,0.0,0.0,0.0,0.0
0.19891931833284426,0.5604918637322867,-0.07400599256469453,-0.3060422865935201,0.0,0.0,0.0,0.0,0.0,0.0
0.20361926033737388,0.5599449600996862,-0.07607947068341131,-0.30836567857439423,0.0,0.0,0.0,0.0,0.0,0.0
0.20830479427197524,0.5594030321105103,-0.07813730369539029,-0.31067303692830867,0.0,0.0,0.0,0.0,0.0,0.0
0.21297879811929188,0.5588660127161976,-0.0801796635867551,-0.3129645308845486,0.0,0.0,0.0,0.0,0.0,0.0
0.2165653996939304,0.5583338360564523,-0.08220671990733935,-0.315240327188677,0.0,0.0,0.0,0.0,0.0,0.0
0.21986529939421406,0.5578064374333145,-0.08421863981210331,-0.3175005901509845,0.0,0.0,0.0,0.0,0.0,0.0
0.22314948627792164,0.5572837532858979,-0.08621558810174346,-0.3197454816937223,0.0,0.0,0.0,0.0,0.0,0.0
0.22641829062135166,0.5567657211657755,-0.08819772726251768,-0.32197516139716537,0.0,0.0,0.0,0.0,0.0,0.0
0.22967196887131824,0.5562522797129947,-0.09016521750529982,-0.3241897865445339,0.0,0.0,0.0,0.0,0.0,0.0
0.2329117979970795,0.5557433686327032,-0.0921182168038806,-0.32638951216581147,0.0,0.0,0.0,0.0,0.0,0.0
0.2361373548797273,0.5552389286723657,-0.0940568809325305,-0.3285744910804938,0.0,0.0,0.0,0.0,0.0,0.0
0.2393485819792136,0.5547389015995592,-0.09598136350284187,-0.3307448739392972,0.0,0.0,0.0,0.0,0.0,0.0
0.24254576911223713,0.5542432301803231,-0.09789181599986435,-0.33290080926486276,0.0,0.0,0.0,0.0,0.0,0.0
0.24561810226492797,0.5537518581580572,-0.09978838781754545,-0.33504244349147855,0.0,0.0,0.0,0.0,0.0,0.0
0.24910589543378503,0.5532647302329421,-0.10167122629349856,-0.33716992100385834,0.0,0.0,0.0,0.0,0.0,0.0
0.2525929080773547,0.5527817920418743,-0.10354047674310546,-0.339283384174998,0.0,0.0,0.0,0.0,0.0,0.0
0.25606805277112665,0.5523029901388977,-0.10539628249296862,-0.3413829734031365,0.0,0.0,0.0,0.0,0.0,0.0
0.2595139594820991,0.5518282719761183,-0.1072387849137319,-0.34346882714785226,0.0,0.0,0.0,0.0,0.0,0.0
0.2629607762768952,0.551357585885091,-0.10906812345227451,-0.3455410819653154,0.0,0.0,0.0,0.0,0.0,0.0
0.26646386597111826,0.5508908810586569,-0.11088443566330064,-0.34759987254272234,0.0,0.0,0.0,0.0,0.0,0.0
0.26995167465628844,0.5504281075332326,-0.11268785724032832,-0.3496453317319355,0.0,0.0,0.0,0.0,0.0,0.0
0.273446338615864,0.5499692161715206,-0.11447852204609865,-0.35167759058235126,0.0,0.0,0.0,0.0,0.0,0.0
0.27693338957454905,0.5495141586456487,-0.11625656214241031,-0.3536967783730175,0.0,0.0,0.0,0.0,0.0,0.0
0.2804127514599071,0.5490628874207083,-0.11802210781939587,-0.3557030226440204,0.0,0.0,0.0,0.0,0.0,0.0
0.2838835113380227,0.5486153557386946,-0.1197752876242486,-0.35769644922716676,0.0,0.0,0.0,0.0,0.0,0.0
0.28734559030624474,0.548171517602829,-0.121516228389414,-0.35967718227597173,0.0,0.0,0.0,0.0,0.0,0.0
0.290799074885297,0.5477313277622562,-0.12324505526025603,-0.36164534429498074,0.0,0.0,0.0,0.0,0.0,0.0
0.29424405507444995,0.5472947416971073,-0.12496189172220556,-0.3636010561684398,0.0,0.0,0.0,0.0,0.0,0.0
0.29768212279953854,0.5468617156039148,-0.1266668596274088,-0.3655444371883288,0.0,0.0,0.0,0.0,0.0,0.0
0.3011570630366345,0.5464322063813738,-0.12836007922087955,-0.367475605081783,0.0,0.0,0.0,0.0,0.0,0.0
0.30470860847455017,0.5460061716164375,-0.13004166916616722,-0.3693946760379116,0.0,0.0,0.0,0.0,0.0,0.0
0.3082543463438918,0.5455835695707393,-0.1317117465705543,-0.3713017647340346,0.0,0.0,0.0,0.0,0.0,0.0
0.3117943523889186,0.5451643591673335,-0.1333704270097859,-0.3731969843613512,0.0,0.0,0.0,0.0,0.0,0.0
0.3154333249039042,0.5447484999777409,-0.13501782455235128,-0.3750804466500561,0.0,0.0,0.0,0.0,0.0,0.0
0.3192188884059701,0.5443359522093005,-0.13665405178331058,-0.37695226189391706,0.0,0.0,0.0,0.0,0.0,0.0
0.32299763742190923,0.543926676692809,-0.13827921982769542,-0.37881253897432776,0.0,0.0,0.0,0.0,0.0,0.0
0.32676956637841204,0.5435206348704469,-0.13989343837347684,-0.38066138538385585,0.0,0.0,0.0,0.0,0.0,0.0
0.33053471426923464,0.543117788783983,-0.14149681569411643,-0.38249890724928687,0.0,0.0,0.0,0.0,0.0,0.0
0.3342926643626716,0.5427181010632458,-0.14308945867070688,-0.38432520935418885,0.0,0.0,0.0,0.0,0.0,0.0
0.3380442416417694,0.5423215349148611,-0.1446714728137125,-0.3861403951610063,0.0,0.0,0.0,0.0,0.0,0.0
0.3417851528679974,0.5419280541112427,-0.14624296228431521,-0.3879445668326917,0.0,0.0,0.0,0.0,0.0,0.0
0.34552037443901373,0.5415376229798333,-0.14780402991537356,-0.3897378252538932,0.0,0.0,0.0,0.0,0.0,0.0
0.3492490667751953,0.5411502063925882,-0.14935477723200952,-0.39152027005170337,0.0,0.0,0.0,0.0,0.0,0.0
0.35296252638563974,0.540765769755696,-0.15089530447181648,-0.3932919996159846,0.0,0.0,0.0,0.0,0.0,0.0
0.3566604964961072,0.5403842789995275,-0.15242571060471494,-0.3950531111192808,0.0,0.0,0.0,0.0,0.0,0.0
0.3603515332554207,0.5400057005688108,-0.1539460933524437,-0.39680370053632325,0.0,0.0,0.0,0.0,0.0,0.0
0.3640357181957875,0.5396300014130253,-0.15545654920770846,-0.3985438626631436,0.0,0.0,0.0,0.0,0.0,0.0
0.3677130446026269,0.5392571489770053,-0.15695717345298704,-0.40027369113580574,0.0,0.0,0.0,0.0,0.0,0.0
0.37138354853484434,0.5388871111917559,-0.15844806017900182,-0.40199327844875676,0.0,0.0,0.0,0.0,0.0,0.0
0.37507937933823,0.5385198564654676,-0.15992930230286156,-0.40370271597281887,0.0,0.0,0.0,0.0,0.0,0.0
0.3786967570050742,0.5381553536747289,-0.1614009915858854,-0.40540209397282145,0.0,0.0,0.0,0.0,0.0,0.0
0.3822656596045978,0.5377935721559317,-0.16286321865110925,-0.407091501624887,0.0,0.0,0.0,0.0,0.0,0.0
0.3858266469955738,0.5374344816968633,-0.1643160730004859,-0.40877102703337703,0.0,0.0,0.0,0.0,0.0,0.0
0.389379810687722,0.5370780525284796,-0.1657596430317807,-0.4104407572475062,0.0,0.0,0.0,0.0,0.0,0.0
0.3929252252262748,0.536724255316861,-0.1671940160551726,-0.41210077827763564,0.0,0.0,0.0,0.0,0.0,0.0
0.3964630856291409,0.5363730611553353,-0.16861927830956258,-0.4137511751112472,0.0,0.0,0.0,0.0,0.0,0.0
0.3999942705711578,0.536024441556775,-0.1700355149785991,-0.41539203172861455,0.0,0.0,0.0,0.0,0.0,0.0
0.4035196769748407,0.535678368446057,-0.171442810206423,-0.4170234311181678,0.0,0.0,0.0,0.0,0.0,0.0
0.40703767693064585,0.5353348141526837,-0.17284124711313908,-0.41864545529157077,0.0,0.0,0.0,0.0,0.0,0.0
0.4105483266812211,0.5349937514035624,-0.17423090781001904,-0.42025818529850606,0.0,0.0,0.0,0.0,0.0,0.0
0.41405332570564357,0.5346551533159359,-0.17561187341444218,-0.4218617012411827,0.0,0.0,0.0,0.0,0.0,0.0
0.4178605895105514,0.5343189933904644,-0.17698422406457476,-0.42345608228857085,0.0,0.0,0.0,0.0,0.0,0.0
0.4216626434775863,0.53398524550445,-0.1783480389338019,-0.4250414066903682,0.0,0.0,0.0,0.0,0.0,0.0
0.42545943593236646,0.5336538839052078,-0.1797033962449061,-0.42661775179070405,0.0,0.0,0.0,0.0,0.0,0.0
0.4292530773096098,0.5333248832035722,-0.18105037328400458,-0.428185194041591,0.0,0.0,0.0,0.0,0.0,0.0
0.4330435999094413,0.53299821836754,-0.1823890464142488,-0.42974380901612663,0.0,0.0,0.0,0.0,0.0,0.0
0.4362856163473623,0.5326738647160458,-0.18371949108928953,-0.43129367142144814,0.0,0.0,0.0,0.0,0.0,0.0
0.4394835534761202,0.5323517979128664,-0.1850417818665105,-0.43283485511145425,0.0,0.0,0.0,0.0,0.0,0.0
0.4426749874976804,0.5320319939606484,-0.18635599242003903,-0.43436743309928993,0.0,0.0,0.0,0.0,0.0,0.0
0.4458729939011137,0.5317144291950648,-0.1876621955535372,-0.4358914775696064,0.0,0.0,0.0,0.0,0.0,0.0
0.44907865138117065,0.531399080279084,-0.18896046321277338,-0.4374070598905951,0.0,0.0,0.0,0.0,0.0,0.0
0.4522789772170702,0.5310859241973631,-0.19025086649798095,-0.43891425062580985,0.0,0.0,0.0,0.0,0.0,0.0
0.45547407524135375,0.5307749382507487,-0.19153347567601564,-0.440413119545769,0.0,0.0,0.0,0.0,0.0,0.0
0.4586508917722193,0.5304661000508952,-0.19280836019229924,-0.44190373563935464,0.0,0.0,0.0,0.0,0.0,0.0
0.4618130665623362,0.530159387514989,-0.1940755886825679,-0.44338616712500734,0.0,0.0,0.0,0.0,0.0,0.0
0.4649691457510964,0.5298547788605794,-0.1953352289844248,-0.44486048146171975,0.0,0.0,0.0,0.0,0.0,0.0
0.4681190874805442,0.5295522526005152,-0.19658734814869605,-0.4463267453598366,0.0,0.0,0.0,0.0,0.0,0.0
0.4712632939850605,0.5292517875379795,-0.1978320124506015,-0.44778502479166554,0.0,0.0,0.0,0.0,0.0,0.0
0.4744018373718656,0.5289533627616282,-0.19906928740073654,-0.4492353850018987,0.0,0.0,0.0,0.0,0.0,0.0
0.47753477946976364,0.5286569576408214,-0.20029923775587305,-0.4506778905178524,0.0,0.0,0.0,0.0,0.0,0.0
0.4806621808938619,0.5283625518209532,-0.20152192752958203,-0.4521126051595312,0.0,0.0,0.0,0.0,0.0,0.0
0.48378410163093777,0.5280701252188695,-0.2027374200026808,-0.45353959204951183,0.0,0.0,0.0,0.0,0.0,0.0
0.48690063777554116,0.5277796580183801,-0.2039457777335072,-0.4549589136226607,0.0,0.0,0.0,0.0,0.0,0.0
0.49001312262564223,0.5274911306658581,-0.20514706256802423,-0.45637063163568137,0.0,0.0,0.0,0.0,0.0,0.0
0.4931206990821393,0.5272045238659248,-0.2063413356497628,-0.4577748071764983,0.0,0.0,0.0,0.0,0.0,0.0
0.49624228626992783,0.5269198185772198,-0.20752865742959675,-0.4591715006734799,0.0,0.0,0.0,0.0,0.0,0.0
0.49939029414628655,0.5266369960082526,-0.20870908767536106,-0.46056077190450534,0.0,0.0,0.0,0.0,0.0,0.0
0.5025337663696414,0.5263560376133359,-0.20988268548131406,-0.46194268000587657,0.0,0.0,0.0,0.0,0.0,0.0
0.5056706900793754,0.5260769250885974,-0.21104950927744376,-0.46331728348107787,0.0,0.0,0.0,0.0,0.0,0.0
0.5088058388138113,0.5257996403680685,-0.2122096168386246,-0.46468464020939115,0.0,0.0,0.0,0.0,0.0,0.0
0.5119382859449323,0.5255241656198484,-0.21336306529362475,-0.4660448074543633,0.0,0.0,0.0,0.0,0.0,0.0
0.5150672155448546,0.5252504832423406,-0.21450991113397028,-0.4673978418721328,0.0,0.0,0.0,0.0,0.0,0.0
0.5181927370451267,0.5249785758605643,-0.2156502102226649,-0.4687437995196188,0.0,0.0,0.0,0.0,0.0,0.0
0.5213150499774309,0.5247084263225328,-0.2167840178027698,-0.4700827358625719,0.0,0.0,0.0,0.0,0.0,0.0
0.5243667940363075,0.5244400176957035,-0.21791138850584396,-0.4714147057834919,0.0,0.0,0.0,0.0,0.0,0.0
0.5273784087232329,0.5241733332634942,-0.21903237636025502,-0.472739763589417,0.0,0.0,0.0,0.0,0.0,0.0
0.5304438473655311,0.5239083565218641,-0.22014703479935144,-0.4740579630195815,0.0,0.0,0.0,0.0,0.0,0.0
0.5342841096277922,0.5236450711759606,-0.22125541666950693,-0.47536935725295093,0.0,0.0,0.0,0.0,0.0,0.0
0.5381177448819269,0.52338346113683,-0.22235757423803904,-0.4766739989156335,0.0,0.0,0.0,0.0,0.0,0.0
0.5419488996440892,0.5231235105181873,-0.22345355920099752,-0.47797194008816835,0.0,0.0,0.0,0.0,0.0,0.0
0.5457789689677831,0.522865203633248,-0.22454342269083444,-0.47926323231269896,0.0,0.0,0.0,0.0,0.0,0.0
0.5496034770565856,0.5226085249916184,-0.22562721528394963,-0.48054792660002954,0.0,0.0,0.0,0.0,0.0,0.0
0.5534224722469048,0.5223534592962441,-0.22670498700811897,-0.4818260734365656,0.0,0.0,0.0,0.0,0.0,0.0
0.5572740914272183,0.5220999914404155,-0.22777678734980528,-0.4830977227911471,0.0,0.0,0.0,0.0,0.0,0.0
0.5611392826716195,0.5218481065048255,-0.22884266526135666,-0.4843629241217673,0.0,0.0,0.0,0.0,0.0,0.0
0.5649992486413589,0.521597789754686,-0.22990266916808694,-0.48562172638219,0.0,0.0,0.0,0.0,0.0,0.0
0.568854104569708,0.5213490266368921,-0.2309568469752531,-0.4868741780284565,0.0,0.0,0.0,0.0,0.0,0.0
0.572703873077722,0.5211018027772449,-0.2320052460749164,-0.48812032702529223,0.0,0.0,0.0,0.0,0.0,0.0
0.5765387395037377,0.5208561039777165,-0.23304791335270436,-0.48936022085241265,0.0,0.0,0.0,0.0,0.0,0.0
0.580360769224256,0.5206119162137726,-0.23408489519445985,-0.490593906510727,0.0,0.0,0.0,0.0,0.0,0.0
0.5841773260243094,0.5203692256317384,-0.23511623749279503,-0.49182143052844873,0.0,0.0,0.0,0.0,0.0,0.0
0.5879883698184495,0.5201280185462154,-0.23614198565353778,-0.49304283896710555,0.0,0.0,0.0,0.0,0.0,0.0
0.5917939289263614,0.5198882814375421,-0.2371621846020856,-0.49425817742746103,0.0,0.0,0.0,0.0,0.0,0.0
0.5955940251496806,0.5196500009493012,-0.23817687878965338,-0.4954674910553403,0.0,0.0,0.0,0.0,0.0,0.0
0.5993886796778206,0.5194131638858751,-0.23918611219943198,-0.4966708245473671,0.0,0.0,0.0,0.0,0.0,0.0
0.6031781748540483,0.5191777572100369,-0.24018992835265213,-0.4978682221566119,0.0,0.0,0.0,0.0,0.0,0.0
0.6069622921654686,0.5189437680405935,-0.24118837031455148,-0.4990597276981532,0.0,0.0,0.0,0.0,0.0,0.0
0.6107376064429162,0.5187111836500643,-0.24218148070025514,-0.5002453845545527,0.0,0.0,0.0,0.0,0.0,0.0
0.6145074330827001,0.518479991462403,-0.24316930168056416,-0.5014252356812494,0.0,0.0,0.0,0.0,0.0,0.0
0.6182718004568236,0.518250179050761,-0.24415187498765784,-0.5025993236118682,0.0,0.0,0.0,0.0,0.0,0.0
0.6221593719815568,0.5180217341352877,-0.2451292419207095,-0.5037676904634476,0.0,0.0,0.0,0.0,0.0,0.0
0.6261125124120526,0.5177946445809707,-0.24610144335141676,-0.5049303779415941,0.0,0.0,0.0,0.0,0.0,0.0
0.6300670821075722,0.5175688983955149,-0.247068519729447,-0.5060874273455491,0.0,0.0,0.0,0.0,0.0,0.0
