Non-Markovianity,x_t1,x_t2,x_t3,y_t1,y_t2,y_t3,z_t1,z_t2,z_t3
0.1423010411657859,0.5882220080820594,0.0269715635106974,-0.1944988050104536,0j,0j,0j,0.0,0.0,0.0
0.1430016355813079,0.5865754095904714,0.0211970138983612,-0.2008044684878859,0j,0j,0j,0.0,0.0,0.0
0.1444342865327618,0.58496497883724,0.0155229581679588,-0.2070077110503231,0j,0j,0j,0.0,0.0,0.0
0.1480627043258185,0.5833895528077326,0.0099468937494195,-0.2131111404205148,0j,0j,0j,0.0,0.0,0.0
0.1520521535775646,0.5818480170529556,0.004466396739595,-0.2191172691380511,0j,0j,0j,0.0,0.0,0.0
0.1553619474787881,0.5803393032276603,-0.0009208809968661,-0.2250285192541443,0j,0j,0j,0.0,0.0,0.0
0.1585539230114515,0.5788623867732767,-0.0062172146074674,-0.2308472267329519,0j,0j,0j,0.0,0.0,0.0
0.1619847388537637,0.5774162847361309,-0.0114248089179642,-0.236575645581231,0j,0j,0j,0.0,0.0,0.0
0.1655239942412392,0.5760000537120684,-0.0165458009896738,-0.2422159517262895,0j,0j,0j,0.0,0.0,0.0
0.1752140858502089,0.5746127879092557,-0.0215822625728032,-0.2477702466605456,0j,0j,0j,0.0,0.0,0.0
0.1839175477900307,0.5732536173215105,-0.026536202460368,-0.2532405608694948,0j,0j,0j,0.0,0.0,0.0
0.191347678193499,0.5719217060050514,-0.0314095687470541,-0.2586288570585167,0j,0j,0j,0.0,0.0,0.0
0.1993193753658682,0.5706162504520647,-0.0362042509971752,-0.263937033192699,0j,0j,0j,0.0,0.0,0.0
0.2073688643952206,0.5693364780549368,-0.0409220823256754,-0.2691669253627208,0j,0j,0j,0.0,0.0,0.0
0.2153956945303176,0.5680816456554489,-0.0455648413959491,-0.2743203104887929,0j,0j,0j,0.0,0.0,0.0
0.2239081853895048,0.5668510381736066,-0.0501342543380703,-0.2793989088737103,0j,0j,0j,0.0,0.0,0.0
0.2324527237789075,0.5656439673111574,-0.0546319965908704,-0.2844043866152008,0j,0j,0j,0.0,0.0,0.0
0.2409286579453841,0.5644597703251812,-0.0590596946711288,-0.2893383578869693,0j,0j,0j,0.0,0.0,0.0
0.2492307464298641,0.5632978088674649,-0.0634189278730081,-0.2942023870971025,0j,0j,0j,0.0,0.0,0.0
0.2577417233982867,0.5621574678856424,-0.0677112299007226,-0.2989979909318564,0j,0j,0j,0.0,0.0,0.0
0.2654935398326381,0.561038154582377,-0.0719380904372806,-0.3037266402922191,0j,0j,0j,0.0,0.0,0.0
0.2728698062730685,0.5599392974290983,-0.076100956652029,-0.3083897621301087,0j,0j,0j,0.0,0.0,0.0
0.2801833096657045,0.5588603452310322,-0.080201234649601,-0.3129887411905478,0j,0j,0j,0.0,0.0,0.0
0.2874175799388114,0.557800766240499,-0.0842402908627454,-0.3175249216656832,0j,0j,0j,0.0,0.0,0.0
0.2967519414891391,0.5567600473156347,-0.0882194533914175,-0.3219996087661104,0j,0j,0j,0.0,0.0,0.0
0.3066731015847384,0.5557376931218835,-0.0921400132903898,-0.3264140702145475,0j,0j,0j,0.0,0.0,0.0
0.3166185176614262,0.5547332253737848,-0.0960032258075571,-0.3307695376665587,0j,0j,0j,0.0,0.0,0.0
0.3263496672506225,0.5537461821147344,-0.0998103115750004,-0.3350672080626885,0j,0j,0j,0.0,0.0,0.0
0.3356455252843044,0.5527761170325439,-0.1035624577547881,-0.3393082449160582,0j,0j,0j,0.0,0.0,0.0
0.3448910759897735,0.5518225988087777,-0.1072608191414063,-0.3434937795392057,0j,0j,0j,0.0,0.0,0.0
0.3534202511479801,0.5508852104999504,-0.1109065192226223,-0.347624912213677,0j,0j,0j,0.0,0.0,0.0
0.3582741829239619,0.5499635489488087,-0.1145006512005084,-0.3517027133056514,0j,0j,0j,0.0,0.0,0.0
0.3631393314703707,0.549057224224025,-0.1180442789742801,-0.3557282243306481,0j,0j,0j,0.0,0.0,0.0
0.367933267407489,0.5481658590867331,-0.1215384380865152,-0.3597024589701705,0j,0j,0j,0.0,0.0,0.0
0.3737508777705223,0.5472890884824326,-0.1249841366342759,-0.3636264040429514,0j,0j,0j,0.0,0.0,0.0
0.3797955852680712,0.5464265590568865,-0.1283823561465622,-0.3675010204332781,0j,0j,0j,0.0,0.0,0.0
0.3859843973203395,0.5455779286947054,-0.1317340524294859,-0.3713272439787372,0j,0j,0j,0.0,0.0,0.0
0.3921923625271428,0.5447428660794116,-0.1350401563804701,-0.3751059863195465,0j,0j,0j,0.0,0.0,0.0
0.3983895009782986,0.5439210502738276,-0.1383015747727506,-0.3788381357115156,0j,0j,0j,0.0,0.0,0.0
0.4045351773217993,0.5431121703197186,-0.141519191011364,-0.3825245578045487,0j,0j,0j,0.0,0.0,0.0
0.410695537450446,0.5423159248556717,-0.1446938658617966,-0.3861660963884781,0j,0j,0j,0.0,0.0,0.0
0.4173227519557866,0.5415320217522632,-0.1478264381523759,-0.3897635741079095,0j,0j,0j,0.0,0.0,0.0
0.4241145197111345,0.5407601777636132,-0.1509177254514733,-0.3933177931476594,0j,0j,0j,0.0,0.0,0.0
0.4308890911433468,0.5400001181944838,-0.1539685247205184,-0.3968295358902644,0j,0j,0j,0.0,0.0,0.0
0.4376929583140142,0.5392515765821274,-0.1569796129437929,-0.4002995655469589,0j,0j,0j,0.0,0.0,0.0
0.4426819554377352,0.5385142943921272,-0.1599517477359286,-0.4037286267634307,0j,0j,0j,0.0,0.0,0.0
0.447379209374247,0.5377880207275354,-0.1628856679279869,-0.4071174462015898,0j,0j,0j,0.0,0.0,0.0
0.4524421964115285,0.5370725120506266,-0.1657820941329724,-0.4104667330985074,0j,0j,0j,0.0,0.0,0.0
0.4575825018664349,0.536367531916651,-0.1686417292915816,-0.4137771798036312,0j,0j,0j,0.0,0.0,0.0
0.4627459524956446,0.5356728507189833,-0.1714652591989727,-0.4170494622952981,0j,0j,0j,0.0,0.0,0.0
0.4679345258769398,0.5349882454451097,-0.1742533530132827,-0.4202842406775203,0j,0j,0j,0.0,0.0,0.0
0.4732576503468322,0.534313499442926,-0.1770066637466167,-0.4234821596579767,0j,0j,0j,0.0,0.0,0.0
0.4786646094082406,0.533648402196841,-0.1797258287391753,-0.4266438490080563,0j,0j,0j,0.0,0.0,0.0
0.4839992736631585,0.5329927491132112,-0.1824114701171835,-0.4297699240057961,0j,0j,0j,0.0,0.0,0.0
0.4883026630095521,0.532346341314667,-0.1850641952352371,-0.4328609858624728,0j,0j,0j,0.0,0.0,0.0
0.4927626658935604,0.5317089854428984,-0.1876845971036604,-0.4359176221335939,0j,0j,0j,0.0,0.0,0.0
0.4972731855961751,0.5310804934695019,-0.1902732548014596,-0.4389404071149755,0j,0j,0j,0.0,0.0,0.0
0.501809415066367,0.5304606825145111,-0.1928307338754091,-0.4419299022245676,0j,0j,0j,0.0,0.0,0.0
0.5064091422890034,0.5298493746722497,-0.1953575867257973,-0.4448866563706515,0j,0j,0j,0.0,0.0,0.0
0.5110308977364973,0.5292463968441693,-0.1978543529793401,-0.4478112063069975,0j,0j,0j,0.0,0.0,0.0
0.5150536453225374,0.5286515805783432,-0.2003215598497435,-0.4507040769755456,0j,0j,0j,0.0,0.0,0.0
0.5191553066715874,0.5280647619153189,-0.2027597224863706,-0.4535657818371386,0j,0j,0j,0.0,0.0,0.0
0.5232756759936726,0.527485781240034,-0.2051693443114685,-0.4563968231908155,0j,0j,0j,0.0,0.0,0.0
0.5274260499800125,0.5269144831395192,-0.2075509173463695,-0.4591976924821415,0j,0j,0j,0.0,0.0,0.0
0.531409610121226,0.5263507162661346,-0.2099049225270805,-0.4619688706010329,0j,0j,0j,0.0,0.0,0.0
0.5352568224567443,0.5257943332060839,-0.2122318300096518,-0.4647108281695064,0j,0j,0j,0.0,0.0,0.0
0.5391228015876248,0.5252451903529747,-0.2145320994656956,-0.4674240258197695,0j,0j,0j,0.0,0.0,0.0
0.5429980072149668,0.5247031477862043,-0.2168061803684204,-0.4701089144630396,0j,0j,0j,0.0,0.0,0.0
0.5466907880365172,0.5241680691539514,-0.2190545122695242,-0.4727659355494667,0j,0j,0j,0.0,0.0,0.0
0.5503987236739547,0.5236398215605809,-0.2212775250672758,-0.4753955213195129,0j,0j,0j,0.0,0.0,0.0
0.5540860337946018,0.5231182754582657,-0.2234756392661057,-0.477998095047134,0j,0j,0j,0.0,0.0,0.0
0.5576935619492052,0.5226033045426394,-0.2256492662280121,-0.4805740712750726,0j,0j,0j,0.0,0.0,0.0
0.5613052438077931,0.5220947856523167,-0.2277988084160744,-0.4831238560425844,0j,0j,0j,0.0,0.0,0.0
0.5648574110884347,0.5215925986721057,-0.2299246596303534,-0.4856478471058809,0j,0j,0j,0.0,0.0,0.0
0.5684058149107717,0.5210966264397616,-0.2320272052364534,-0.4881464341515732,0j,0j,0j,0.0,0.0,0.0
0.5719169660851856,0.5206067546561333,-0.2341068223870036,-0.490619999003382,0j,0j,0j,0.0,0.0,0.0
0.5754170414308957,0.5201228717985529,-0.2361638802363094,-0.4930689158223698,0j,0j,0j,0.0,0.0,0.0
0.5789012055551814,0.5196448690373429,-0.2381987401484098,-0.4954935513009375,0j,0j,0j,0.0,0.0,0.0
0.5823686549424615,0.5191726401553034,-0.2402117558987795,-0.4978942648508202,0j,0j,0j,0.0,0.0,0.0
0.585825371075374,0.5187060814700603,-0.2422032738698883,-0.5002714087853039,0j,0j,0j,0.0,0.0,0.0
0.5892718810845685,0.518245091759158,-0.2441736332408348,-0.5026253284958738,0j,0j,0j,0.0,0.0,0.0
0.5927091712540847,0.5177895721877803,-0.2461231661712618,-0.5049563626235013,0j,0j,0j,0.0,0.0,0.0
0.5961379203961366,0.5173394262389972,-0.2480521979797464,-0.5072648432247624,0j,0j,0j,0.0,0.0,0.0
0.5995588167966561,0.5168945596464354,-0.249961047316853,-0.5095510959329722,0j,0j,0j,0.0,0.0,0.0
0.6029721378000837,0.5164548803292698,-0.2518500263330379,-0.5118154401145202,0j,0j,0j,0.0,0.0,0.0
0.6063780420521473,0.5160202983294534,-0.253719440841571,-0.5140581890205671,0j,0j,0j,0.0,0.0,0.0
0.6097765858131395,0.5155907257510837,-0.2555695904766544,-0.5162796499342797,0j,0j,0j,0.0,0.0,0.0
0.6131677775626052,0.515166076701836,-0.2574007688468907,-0.5184801243137486,0j,0j,0j,0.0,0.0,0.0
0.6165516011819326,0.5147462672363692,-0.2592132636842582,-0.5206599079307472,0j,0j,0j,0.0,0.0,0.0
0.6199280321605629,0.5143312153016352,-0.2610073569887522,-0.5228192910054743,0j,0j,0j,0.0,0.0,0.0
0.6232970442782498,0.513920840684016,-0.2627833251688244,-0.5249585583374163,0j,0j,0j,0.0,0.0,0.0
0.6266586114073902,0.5135150649582148,-0.2645414391777685,-0.5270779894324663,0j,0j,0j,0.0,0.0,0.0
0.6300127078414117,0.5131138114378404,-0.2662819646461809,-0.5291778586264234,0j,0j,0j,0.0,0.0,0.0
0.6333593083176834,0.5127170051276133,-0.2680051620106314,-0.5312584352049959,0j,0j,0j,0.0,0.0,0.0
0.636698388009012,0.512324572677135,-0.2697112866386605,-0.5333199835204292,0j,0j,0j,0.0,0.0,0.0
0.6400299225140562,0.5119364423361614,-0.2714005889502309,-0.5353627631048655,0j,0j,0j,0.0,0.0,0.0
0.6433538878480342,0.5115525439113242,-0.273073314535741,-0.5373870287805492,0j,0j,0j,0.0,0.0,0.0
0.6472391966139548,0.5111728087242446,-0.2747297042707201,-0.5393930307669778,0j,0j,0j,0.0,0.0,0.0
0.6537801596188879,0.5107971695709872,-0.2763699944273055,-0.5413810147851028,0j,0j,0j,0.0,0.0,0.0
0.6623360077286274,0.5104255606828078,-0.2779944167826059,-0.5433512221586745,0j,0j,0j,0.0,0.0,0.0
0.6711061626133733,0.5100579176881422,-0.2796031987240554,-0.5453038899128213,0j,0j,0j,0.0,0.0,0.0
0.6798830894982965,0.5096941775757965,-0.2811965633518484,-0.5472392508699611,0j,0j,0j,0.0,0.0,0.0
0.6886667570011624,0.5093342786592885,-0.2827747295785514,-0.5491575337431176,0j,0j,0j,0.0,0.0,0.0
0.6974571338465647,0.5089781605423046,-0.2843379122259794,-0.5510589632267369,0j,0j,0j,0.0,0.0,0.0
0.7062541888125314,0.5086257640852273,-0.2858863221194249,-0.552943760085076,0j,0j,0j,0.0,0.0,0.0
0.7150578903030039,0.5082770313726993,-0.2874201661793187,-0.5548121412382443,0j,0j,0j,0.0,0.0,0.0
0.7238682045800053,0.5079319056821789,-0.2889396475104088,-0.5566643198459652,0j,0j,0j,0.0,0.0,0.0
0.7326850911993714,0.5075903314534653,-0.2904449654885284,-0.5585005053891396,0j,0j,0j,0.0,0.0,0.0
0.7415084916058948,0.507252254259144,-0.29193631584503,-0.5603209037492694,0j,0j,0j,0.0,0.0,0.0
0.7503383096721099,0.5069176207759301,-0.293413890748964,-0.5621257172858132,0j,0j,0j,0.0,0.0,0.0
0.7591744165404118,0.5065863787568756,-0.2948778788870561,-0.563915144911535,0j,0j,0j,0.0,0.0,0.0
0.7680165469394515,0.5062584770044087,-0.2963284655415681,-0.5656893821659104,0j,0j,0j,0.0,0.0,0.0
0.7768643653813312,0.5059338653441783,-0.2977658326660947,-0.567448621286643,0j,0j,0j,0.0,0.0,0.0
0.785717441735138,0.5056124945996734,-0.2991901589593644,-0.5691930512793583,0j,0j,0j,0.0,0.0,0.0
0.7945752977935239,0.5052943165675963,-0.3006016199371045,-0.5709228579855199,0j,0j,0j,0.0,0.0,0.0
0.8034368048436649,0.5049792839939552,-0.3020003880020244,-0.5726382241486268,0j,0j,0j,0.0,0.0,0.0
0.8123008458467906,0.5046673505508593,-0.3033866325119819,-0.5743393294787427,0j,0j,0j,0.0,0.0,0.0
0.8211676527133773,0.5043584708139905,-0.3047605198463787,-0.5760263507154066,0j,0j,0j,0.0,0.0,0.0
0.8300342736423888,0.5040526002407246,-0.3061222134708417,-0.5776994616889691,0j,0j,0j,0.0,0.0,0.0
0.8389003494075293,0.5037496951488873,-0.3074718740002421,-0.5793588333804058,0j,0j,0j,0.0,0.0,0.0
0.8477644869333422,0.5034497126961186,-0.3088096592600989,-0.5810046339796519,0j,0j,0j,0.0,0.0,0.0
0.8566258700313076,0.5031526108598268,-0.3101357243464145,-0.5826370289424939,0j,0j,0j,0.0,0.0,0.0
0.8654783082946813,0.5028583484177136,-0.3114502216839926,-0.5842561810460707,0j,0j,0j,0.0,0.0,0.0
0.8743348672696023,0.5025668849288492,-0.3127533010832758,-0.5858622504430171,0j,0j,0j,0.0,0.0,0.0
0.8831662688160606,0.5022781807152821,-0.3140451097957527,-0.5874553947142904,0j,0j,0j,0.0,0.0,0.0
0.8919947930843155,0.5019921968441656,-0.3153257925679713,-0.5890357689207179,0j,0j,0j,0.0,0.0,0.0
0.9008270960123824,0.5017088951103799,-0.3165954916942028,-0.590603525653302,0j,0j,0j,0.0,0.0,0.0
0.909620561906588,0.5014282380196416,-0.317854347067792,-0.5921588150823188,0j,0j,0j,0.0,0.0,0.0
0.9184015233654406,0.5011501887720772,-0.3191024962312302,-0.5937017850052415,0j,0j,0j,0.0,0.0,0.0
0.9271832460858648,0.5008747112462508,-0.3203400744249957,-0.5952325808935248,0j,0j,0j,0.0,0.0,0.0
0.9359680451439004,0.5006017699836305,-0.3215672146351832,-0.5967513459382797,0j,0j,0j,0.0,0.0,0.0
0.9446780921912624,0.5003313301734768,-0.3227840476399726,-0.5982582210948701,0j,0j,0j,0.0,0.0,0.0
0.953375912549844,0.500063357638142,-0.3239907020549543,-0.599753345126463,0j,0j,0j,0.0,0.0,0.0
0.9620713076379402,0.4997978188187701,-0.3251873043773568,-0.6012368546465575,0j,0j,0j,0.0,0.0,0.0
0.970769087161924,0.4995346807613785,-0.3263739790291948,-0.6027088841605253,0j,0j,0j,0.0,0.0,0.0
0.9794662802526684,0.4992739111033136,-0.3275508483993815,-0.6041695661061836,0j,0j,0j,0.0,0.0,0.0
0.9880480888553598,0.499015478060072,-0.3287180328848204,-0.6056190308934328,0j,0j,0j,0.0,0.0,0.0
0.9966091590894844,0.4987593504124646,-0.3298756509305171,-0.6070574069429817,0j,0j,0j,0.0,0.0,0.0
1.005164840843901,0.4985054974941273,-0.3310238190687272,-0.6084848207241835,0j,0j,0j,0.0,0.0,0.0
1.0137164134873484,0.498253889179359,-0.3321626519571765,-0.6099013967920079,0j,0j,0j,0.0,0.0,0.0
1.0222705612811172,0.4980044958712745,-0.333292262416372,-0.6113072578231744,0j,0j,0j,0.0,0.0,0.0
1.0308216991471957,0.4977572884902751,-0.3344127614660318,-0.6127025246514637,0j,0j,0j,0.0,0.0,0.0
1.03933551745494,0.4975122384628101,-0.3355242583606588,-0.6140873163022359,0j,0j,0j,0.0,0.0,0.0
1.0476893433886665,0.497269317710436,-0.3366268606242778,-0.6154617500261691,0j,0j,0j,0.0,0.0,0.0
1.056034075427098,0.4970284986391564,-0.3377206740843604,-0.6168259413322477,0j,0j,0j,0.0,0.0,0.0
1.064369712112846,0.4967897541290326,-0.3388058029049651,-0.6181800040200096,0j,0j,0j,0.0,0.0,0.0
1.072702477269472,0.4965530575240646,-0.3398823496191019,-0.6195240502110808,0j,0j,0j,0.0,0.0,0.0
1.0810284694986845,0.4963183826223263,-0.3409504151603526,-0.6208581903800112,0j,0j,0j,0.0,0.0,0.0
1.0893535586330043,0.4960857036663528,-0.3420100988937624,-0.6221825333844307,0j,0j,0j,0.0,0.0,0.0
1.0976795446617778,0.49585499533377,-0.343061498646021,-0.6234971864945429,0j,0j,0j,0.0,0.0,0.0
1.1059968272096032,0.4956262327281588,-0.3441047107349596,-0.6248022554219732,0j,0j,0j,0.0,0.0,0.0
1.1143177513996514,0.4953993913701499,-0.3451398299983651,-0.6260978443479904,0j,0j,0j,0.0,0.0,0.0
1.1224213607482705,0.4951744471887411,-0.3461669498221523,-0.627384055951113,0j,0j,0j,0.0,0.0,0.0
1.1304574232342492,0.4949513765128264,-0.3471861621678894,-0.6286609914341198,0j,0j,0j,0.0,0.0,0.0
1.1384826433970032,0.4947301560629407,-0.3481975575997099,-0.6299287505504776,0j,0j,0j,0.0,0.0,0.0
1.146497125024757,0.4945107629432024,-0.3492012253106167,-0.6311874316302042,0j,0j,0j,0.0,0.0,0.0
1.154500860478677,0.4942931746334579,-0.3501972531481975,-0.6324371316051745,0j,0j,0j,0.0,0.0,0.0
1.162512656911803,0.4940773689816145,-0.3511857276397677,-0.6336779460338895,0j,0j,0j,0.0,0.0,0.0
1.1705165509221236,0.4938633241961639,-0.3521667340169581,-0.6349099691257188,0j,0j,0j,0.0,0.0,0.0
1.1785104715363368,0.4936510188388833,-0.3531403562397505,-0.6361332937646315,0j,0j,0j,0.0,0.0,0.0
1.1864979419694717,0.4934404318177146,-0.3541066770199909,-0.6373480115324249,0j,0j,0j,0.0,0.0,0.0
1.194497088452564,0.4932315423798159,-0.3550657778443799,-0.6385542127314667,0j,0j,0j,0.0,0.0,0.0
1.2024843803398817,0.4930243301047777,-0.3560177389969651,-0.6397519864069623,0j,0j,0j,0.0,0.0,0.0
1.210462010007841,0.4928187748980006,-0.3569626395811358,-0.6409414203687538,0j,0j,0j,0.0,0.0,0.0
1.218446035095454,0.4926148569842333,-0.3579005575411461,-0.6421226012126713,0j,0j,0j,0.0,0.0,0.0
1.2264400992509128,0.4924125569012599,-0.3588315696831673,-0.6432956143414392,0j,0j,0j,0.0,0.0,0.0
1.2341851548487104,0.4922118554937398,-0.3597557516958844,-0.6444605439851506,0j,0j,0j,0.0,0.0,0.0
1.2418091307545365,0.4920127339071896,-0.3606731781706539,-0.645617473221324,0j,0j,0j,0.0,0.0,0.0
1.2494199399898889,0.4918151735821065,-0.3615839226212251,-0.6467664839945448,0j,0j,0j,0.0,0.0,0.0
1.2570204920670336,0.4916191562482303,-0.3624880575030397,-0.6479076571357107,0j,0j,0j,0.0,0.0,0.0
1.264610858853194,0.4914246639189363,-0.3633856542321241,-0.6490410723808808,0j,0j,0j,0.0,0.0,0.0
1.2721914750873091,0.4912316788857591,-0.3642767832035757,-0.6501668083897463,0j,0j,0j,0.0,0.0,0.0
1.279762470437197,0.491040183713043,-0.3651615138096619,-0.6512849427637264,0j,0j,0j,0.0,0.0,0.0
1.2873236571362905,0.4908501612327151,-0.3660399144575317,-0.6523955520636999,0j,0j,0j,0.0,0.0,0.0
1.2949216221945707,0.4906615945391777,-0.3669120525865632,-0.6534987118273825,0j,0j,0j,0.0,0.0,0.0
1.3025109623589424,0.4904744669843161,-0.3677779946853403,-0.6545944965863534,0j,0j,0j,0.0,0.0,0.0
1.3100917145024222,0.4902887621726215,-0.3686378063082798,-0.6556829798827453,0j,0j,0j,0.0,0.0,0.0
1.3176643763066305,0.4901044639564239,-0.3694915520919078,-0.656764234285605,0j,0j,0j,0.0,0.0,0.0
1.3252284900460078,0.4899215564312312,-0.3703392957708034,-0.6578383314069235,0j,0j,0j,0.0,0.0,0.0
1.332784118431367,0.489740023931174,-0.37118110019321,-0.6589053419173561,0j,0j,0j,0.0,0.0,0.0
1.3403319189595,0.4895598510245532,-0.3720170273363239,-0.659965335561631,0j,0j,0j,0.0,0.0,0.0
1.3478984705810113,0.4893810225094832,-0.3728471383212736,-0.6610183811736559,0j,0j,0j,0.0,0.0,0.0
1.3554617631292212,0.4892035234096372,-0.3736714934277848,-0.66206454669133,0j,0j,0j,0.0,0.0,0.0
1.3630073089766317,0.4890273389700814,-0.3744901521085563,-0.6631038991710676,0j,0j,0j,0.0,0.0,0.0
1.370544912953821,0.4888524546532051,-0.3753031730033331,-0.6641365048020393,0j,0j,0j,0.0,0.0,0.0
1.378074346119861,0.4886788561347374,-0.3761106139527016,-0.665162428920139,0j,0j,0j,0.0,0.0,0.0
1.3856158394408622,0.4885065292998524,-0.3769125320116033,-0.6661817360216808,0j,0j,0j,0.0,0.0,0.0
1.3932080617947256,0.48833546023936,-0.3777089834625768,-0.6671944897768327,0j,0j,0j,0.0,0.0,0.0
1.4007935592554552,0.4881656352459766,-0.3785000238287335,-0.668200753042794,0j,0j,0j,0.0,0.0,0.0
1.408229883534806,0.4879970408106812,-0.3792857078864735,-0.6692005878767194,0j,0j,0j,0.0,0.0,0.0
1.4153928017803858,0.4878296636191446,-0.3800660896779509,-0.6701940555483995,0j,0j,0j,0.0,0.0,0.0
1.4225513672161485,0.4876634905482398,-0.3808412225232857,-0.6711812165526988,0j,0j,0j,0.0,0.0,0.0
1.4297036478240193,0.4874985086626245,-0.3816111590325408,-0.6721621306217589,0j,0j,0j,0.0,0.0,0.0
1.4368402686370445,0.4873347052113995,-0.382375951117453,-0.6731368567369742,0j,0j,0j,0.0,0.0,0.0
1.443962340246545,0.4871720676248339,-0.3831356500029446,-0.6741054531407376,0j,0j,0j,0.0,0.0,0.0
1.451077613253762,0.4870105835111626,-0.3838903062383994,-0.6750679773479721,0j,0j,0j,0.0,0.0,0.0
1.4581862907728715,0.4868502406534523,-0.3846399697087211,-0.6760244861574427,0j,0j,0j,0.0,0.0,0.0
1.4652884428061226,0.4866910270065295,-0.3853846896451805,-0.676975035662859,0j,0j,0j,0.0,0.0,0.0
1.472384181675631,0.4865329306939783,-0.386124514636043,-0.677919681263774,0j,0j,0j,0.0,0.0,0.0
1.4794736975169736,0.4863759400051952,-0.3868594926369991,-0.6788584776762776,0j,0j,0j,0.0,0.0,0.0
1.4865604892233797,0.4862200433925107,-0.3875896709813869,-0.6797914789434965,0j,0j,0j,0.0,0.0,0.0
1.493641189646729,0.4860652294683656,-0.3883150963902211,-0.680718738445899,0j,0j,0j,0.0,0.0,0.0
1.5007152410597413,0.4859114870025509,-0.3890358149820281,-0.6816403089114111,0j,0j,0j,0.0,0.0,0.0
1.507785159155215,0.4857588049194998,-0.389751872282492,-0.682556242425349,0j,0j,0j,0.0,0.0,0.0
1.5149182473590264,0.485607172295638,-0.3904633132339217,-0.6834665904401692,0j,0j,0j,0.0,0.0,0.0
1.522087628756486,0.4854565783567877,-0.3911701822045287,-0.6843714037850441,0j,0j,0j,0.0,0.0,0.0
1.5292487422303178,0.4853070124756247,-0.3918725229975379,-0.685270732675261,0j,0j,0j,0.0,0.0,0.0
